Date,Match,Competition,Duration,Team,Scheme,Points,Aerial duels,Aerial duels accuracy,Aerial duels won,Average pass length,Average passes per possession,Average shot distance,Back passes,Back passes accuracy,Back passes accurate,Back passes percentage,Clearances,Conceded goals,Corners,Corners with shots,Corners with shots percentage,Counterattacks,Counterattacks with shots,Counterattacks with shots percentage,Crosses,Crosses accurate,Crossing accuracy,Deep completed crosses,Deep completed passes,Defensive duels,Defensive duels accuracy,Defensive duels won,Difference in Goals and xG,Duels,Duels accuracy,Duels won,Forward passes,Forward passes accuracy,Forward passes accurate,Forward passes percentage,Fouls,Free kicks,Free kicks with shots,Goal differential,Goal kicks,Goals,Interceptions,Lateral passes,Lateral passes accuracy,Lateral passes accurate,Lateral passes percentage,Long pass %,Long passes,Long passes accuracy,Long passes accurate,Long passes percentage,Losses,Losses High,Losses Low,Losses Medium,Match tempo,Offensive duels,Offensive duels accuracy,Offensive duels won,Offsides,PPDA,Passes,Passes accuracy,Passes accurate,Passes to final third,Passes to final third accuracy,Passes to final third accurate,Passes to final third percentage,Penalties,Penalties converted,Penalty area entries (runs,Penalty area entries (runs crosses),Penalty conversion percentage,Positional attacks,Positional attacks with shots,Positional attacks with shots percentage,"Possession, %",Progressive passes,Progressive passes accuracy,Progressive passes accurate,Progressive passes percentage,Recoveries,Recoveries High,Recoveries Low,Recoveries Medium,Red cards,Shots,Shots against,Shots against on target,Shots against on target accuracy,Shots from outside penalty area,Shots from outside penalty area on target,Shots from outside penalty area on target accuracy,Shots from outside penalty area on target percentage,Shots on target,Shots on target accuracy,Sliding tackle percentage,Sliding tackles,Sliding tackles successful,Smart passes,Smart passes accuracy,Smart passes accurate,Smart passes percentage,Throw in percentage,Throw ins,Throw ins accurate,Touches in penalty area,Yellow cards,xG
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,101,UC Irvine Anteaters,4-2-3-1 (100.0%),3,53,0.41509433962264153,22,18.8,3.42,19.23,69,0.9130434782608695,63,0.18313953488372092,28,0,6,3,0.5,0,0,,17,8,0.47058823529411764,8,10,54,0.6851851851851852,37,0.41999999999999993,218,0.5091743119266054,111,154,0.6558441558441559,101,0.2936046511627907,7,2,0,2,5,2,34,147,0.7891156462585034,116,0.3372093023255814,13.62,61,0.4426229508196721,27,0.07848837209302326,138,65,19,54,17.4,69,0.4492753623188406,31,4,12.26,448,0.7678571428571429,344,65,0.6615384615384615,43,0.125,0,0,31,6,,40,13,0.325,52.66,76,0.631578947368421,48,0.13953488372093023,122,22,45,55,0,16,8,4,0.5,5,2,0.4,0.4,5,0.3125,0.8,5,4,4,0.0,0,0.0,0.7931034482758621,29,23,30,1,1.58
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,100,Sacramento State Hornets,4-3-1-2 (100.0%),0,30,0.4,12,20.18,3.42,17.02,39,0.9487179487179487,37,0.11077844311377245,6,3,7,2,0.2857142857142857,2,0,0.0,19,5,0.2631578947368421,4,4,68,0.47058823529411764,32,-0.97,249,0.3413654618473896,85,136,0.75,102,0.30538922155688625,9,2,0,-3,5,0,40,162,0.9135802469135802,148,0.4431137724550898,9.93,40,0.65,26,0.07784431137724551,95,56,11,28,13.95,96,0.2604166666666667,25,1,9.42,403,0.8287841191066998,334,60,0.6833333333333333,41,0.12275449101796407,0,0,22,3,,31,4,0.12903225806451613,49.46,77,0.8051948051948052,62,0.18562874251497005,83,19,31,33,0,9,14,10,0.7142857142857143,3,1,0.3333333333333333,0.25,4,0.4444444444444444,0.5714285714285714,7,4,6,0.5,3,0.008982035928143712,0.65,20,13,18,0,0.97
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,100,UC Santa Barbara Gauchos,3-5-2 (90.59%),3,30,0.4666666666666667,14,19.1,4.03,15.68,56,0.9107142857142857,51,0.13746630727762804,20,0,5,0,0.0,7,4,0.5714285714285714,17,6,0.35294117647058826,4,12,96,0.7395833333333334,71,-0.04999999999999982,249,0.5943775100401606,148,165,0.7151515151515152,118,0.31805929919137466,16,0,0,3,3,3,43,139,0.841726618705036,117,0.31536388140161725,11.11,51,0.5882352941176471,30,0.08086253369272237,110,43,24,43,15.55,68,0.5294117647058824,36,8,7.86,459,0.8082788671023965,371,42,0.5714285714285714,24,0.0646900269541779,1,1,35,11,1.0,32,9,0.28125,50.54,85,0.6705882352941176,57,0.15363881401617252,93,6,55,32,0,14,9,4,0.4444444444444444,3,1,0.3333333333333333,0.1,10,0.7142857142857143,0.5,6,3,17,0.4117647058823529,7,0.018867924528301886,0.85,20,17,29,0,3.05
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,104,CSUN Matadors,4-2-3-1 (83.33%),1,44,0.5,22,22.15,2.14,22.65,26,0.9230769230769231,24,0.12972972972972974,27,2,3,1,0.3333333333333333,0,0,,4,1,0.25,0,2,85,0.5764705882352941,49,1.15,231,0.46320346320346323,107,105,0.638095238095238,67,0.3621621621621622,14,4,1,0,7,2,26,92,0.8152173913043478,75,0.40540540540540543,16.0,40,0.5,20,0.10810810810810811,108,39,27,42,14.07,81,0.2962962962962963,24,0,25.94,250,0.74,185,34,0.7058823529411765,24,0.12972972972972974,0,0,9,3,,26,7,0.2692307692307692,30.57,63,0.5873015873015873,37,0.2,77,7,50,20,0,9,13,8,0.6153846153846154,4,1,0.25,0.2,5,0.5555555555555556,1.0,2,2,0,,0,0.0,0.7894736842105263,19,15,7,1,0.85
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,104,UC Santa Barbara Gauchos,4-4-2 (90.17%),1,44,0.4090909090909091,18,20.16,5.06,17.06,114,0.9122807017543859,104,0.19117647058823528,9,2,6,1,0.16666666666666666,1,1,1.0,22,1,0.045454545454545456,2,10,81,0.7037037037037037,57,-0.3799999999999999,231,0.5108225108225108,118,216,0.7870370370370371,170,0.3125,16,2,1,0,8,2,30,230,0.8652173913043478,199,0.36580882352941174,8.41,54,0.4074074074074074,22,0.04044117647058824,111,76,10,25,15.9,85,0.4235294117647059,36,0,4.83,642,0.8473520249221184,544,96,0.6875,66,0.1213235294117647,0,0,33,5,,40,7,0.175,69.43,106,0.8301886792452831,88,0.16176470588235295,95,19,35,41,0,13,9,5,0.5555555555555556,7,5,0.7142857142857143,0.625,8,0.6153846153846154,0.7142857142857143,7,5,3,0.0,0,0.0,0.9615384615384616,26,25,16,5,2.38
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,100,Cal Poly Mustangs,4-4-2 (100.0%),3,51,0.39215686274509803,20,21.74,2.11,13.84,30,0.9333333333333333,28,0.14213197969543148,29,0,6,2,0.3333333333333333,1,1,1.0,6,1,0.16666666666666666,1,12,85,0.5411764705882353,46,1.21,262,0.40076335877862596,105,131,0.5725190839694656,75,0.38071065989847713,21,2,0,5,8,5,58,75,0.8133333333333334,61,0.3096446700507614,20.91,60,0.4666666666666667,28,0.14213197969543148,145,44,20,81,15.15,51,0.29411764705882354,15,6,6.06,287,0.686411149825784,197,47,0.5106382978723404,24,0.1218274111675127,1,1,15,5,1.0,24,10,0.4166666666666667,40.88,70,0.5428571428571428,38,0.19289340101522842,120,8,48,64,0,18,12,4,0.3333333333333333,3,0,0.0,0.0,7,0.3888888888888889,0.5,4,2,0,,0,0.0,0.84375,32,27,26,3,3.79
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,100,Cal State Fullerton Titans,4-2-3-1 (50.23%),0,51,0.49019607843137253,25,18.55,2.82,21.81,47,0.9574468085106383,45,0.14705882352941177,7,5,6,0,0.0,1,0,0.0,15,4,0.26666666666666666,4,8,51,0.7058823529411765,36,-0.63,262,0.5229007633587787,137,166,0.6265060240963856,104,0.33986928104575165,10,5,0,-5,11,0,31,139,0.7913669064748201,110,0.35947712418300654,13.95,59,0.4067796610169492,24,0.0784313725490196,146,67,13,66,15.44,85,0.4588235294117647,39,3,8.08,423,0.723404255319149,306,61,0.5081967213114754,31,0.10130718954248366,0,0,25,6,,38,10,0.2631578947368421,59.12,73,0.6438356164383562,47,0.15359477124183007,113,11,32,70,0,12,18,7,0.3888888888888889,6,2,0.3333333333333333,0.6666666666666666,3,0.25,0.75,4,3,2,0.5,1,0.0032679738562091504,0.85,40,34,20,0,0.63
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,104,Sacramento State Hornets,4-3-1-2 (50.44%),0,24,0.625,15,21.4,3.98,21.84,71,0.9295774647887324,66,0.19298245614035087,15,2,2,0,0.0,0,0,,12,1,0.08333333333333333,3,0,60,0.6166666666666667,37,-0.29,209,0.49760765550239233,104,150,0.7266666666666667,109,0.31871345029239767,23,3,1,-2,11,0,37,148,0.8378378378378378,124,0.36257309941520466,16.99,71,0.6338028169014085,45,0.13157894736842105,96,56,21,19,14.38,83,0.43373493975903615,36,3,7.21,418,0.8181818181818182,342,60,0.6833333333333333,41,0.11988304093567251,0,0,23,1,,20,2,0.1,52.2,74,0.7297297297297297,54,0.15789473684210525,71,11,31,29,1,5,14,9,0.6428571428571429,3,2,0.6666666666666666,1.0,2,0.4,0.75,4,3,3,0.0,0,0.0,0.8125,16,13,5,1,0.29
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,104,UC Irvine Anteaters,4-2-3-1 (100.0%),3,24,0.2916666666666667,7,19.55,3.33,16.25,53,0.9622641509433962,51,0.16612377850162866,14,0,5,0,0.0,2,2,1.0,10,6,0.6,6,6,83,0.5662650602409639,47,-0.7999999999999998,209,0.44976076555023925,94,144,0.6388888888888888,92,0.2996742671009772,17,5,1,2,4,2,39,137,0.8832116788321168,121,0.3941368078175896,9.49,37,0.4594594594594595,17,0.05537459283387622,99,40,20,39,14.66,60,0.38333333333333336,23,8,8.0,390,0.7871794871794872,307,43,0.5116279069767442,22,0.07166123778501629,1,1,24,3,1.0,24,7,0.2916666666666667,47.8,69,0.6086956521739131,42,0.13680781758957655,74,9,44,21,0,14,5,2,0.4,3,2,0.6666666666666666,0.2222222222222222,9,0.6428571428571429,0.3333333333333333,3,1,4,0.25,1,0.003257328990228013,1.0,22,22,18,3,2.8
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,109,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,48,0.5625,27,21.49,3.39,20.67,67,1.0,67,0.18406593406593408,20,2,4,0,0.0,0,0,,14,4,0.2857142857142857,4,6,89,0.7528089887640449,67,0.35,281,0.5266903914590747,148,159,0.7547169811320755,120,0.32967032967032966,13,5,2,-1,2,1,36,163,0.8834355828220859,144,0.3956043956043956,12.56,54,0.6481481481481481,35,0.09615384615384616,111,57,9,45,14.31,102,0.3627450980392157,37,0,6.5,430,0.8465116279069768,364,61,0.7213114754098361,44,0.12087912087912088,0,0,24,7,,34,10,0.29411764705882354,54.89,88,0.8636363636363636,76,0.2087912087912088,85,9,34,42,0,14,7,5,0.7142857142857143,9,2,0.2222222222222222,0.5,4,0.2857142857142857,0.6666666666666666,6,4,0,,0,0.0,0.9166666666666666,24,22,19,2,0.65
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,109,UC Riverside Highlanders,3-4-1-2 (21.34%),3,48,0.3541666666666667,17,22.72,2.87,16.94,65,0.9538461538461539,62,0.2152777777777778,21,1,2,0,0.0,1,1,1.0,5,2,0.4,1,4,102,0.6372549019607843,65,0.5800000000000001,281,0.4306049822064057,121,143,0.6643356643356644,95,0.3298611111111111,18,3,3,1,12,2,28,117,0.8803418803418803,103,0.3576388888888889,14.48,52,0.4230769230769231,22,0.0763888888888889,113,47,13,53,14.54,89,0.24719101123595505,22,0,11.78,359,0.8022284122562674,288,33,0.45454545454545453,15,0.052083333333333336,0,0,10,2,,18,3,0.16666666666666666,45.11,57,0.6140350877192983,35,0.12152777777777778,87,11,46,30,1,7,14,4,0.2857142857142857,1,1,1.0,0.2,5,0.7142857142857143,0.75,4,3,1,1.0,1,0.003472222222222222,0.8620689655172413,29,25,7,3,1.42
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,97,UC Davis Aggies,4-1-3-2 (47.48%),3,58,0.5,29,24.7,2.91,21.23,34,0.9705882352941176,33,0.12547528517110265,36,1,2,0,0.0,0,0,,16,8,0.5,8,4,88,0.5681818181818182,50,1.51,247,0.43724696356275305,108,120,0.5833333333333334,70,0.2661596958174905,23,1,0,1,13,2,61,145,0.8620689655172413,125,0.4752851711026616,18.77,64,0.453125,29,0.11026615969581749,112,54,31,27,13.13,65,0.24615384615384617,16,3,5.55,341,0.7712609970674487,263,64,0.5625,36,0.13688212927756654,0,0,20,1,,27,6,0.2222222222222222,50.91,76,0.7236842105263158,55,0.20912547528517111,91,9,50,32,0,7,11,4,0.36363636363636365,4,0,0.0,0.0,3,0.42857142857142855,1.0,3,3,1,0.0,0,0.0,0.9166666666666666,24,22,11,1,0.49
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,97,UC San Diego Tritons,4-4-2 (100.0%),0,58,0.3620689655172414,21,22.77,2.65,15.86,51,0.9215686274509803,47,0.17407407407407408,8,2,8,1,0.125,1,0,0.0,28,13,0.4642857142857143,10,4,65,0.7538461538461538,49,0.030000000000000027,247,0.5020242914979757,124,140,0.6785714285714286,95,0.35185185185185186,7,8,2,-1,8,1,21,116,0.8017241379310345,93,0.34444444444444444,15.3,54,0.6111111111111112,33,0.12222222222222222,121,67,16,38,14.1,88,0.4318181818181818,38,0,15.88,353,0.7648725212464589,270,70,0.6857142857142857,48,0.17777777777777778,0,0,36,5,,36,4,0.1111111111111111,49.09,92,0.7934782608695652,73,0.27037037037037037,91,17,39,35,0,11,7,3,0.42857142857142855,3,1,0.3333333333333333,0.25,4,0.36363636363636365,1.0,2,2,1,0.0,0,0.0,0.9090909090909091,33,30,16,1,0.97
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,103,CSU Bakersfield Roadrunners,4-1-4-1 (75.22%),1,71,0.4788732394366197,34,21.19,2.31,19.2,55,0.8909090909090909,49,0.21875,24,1,5,0,0.0,2,0,0.0,15,6,0.4,4,4,74,0.7837837837837838,58,-0.07000000000000006,268,0.5149253731343284,138,127,0.6456692913385826,82,0.36607142857142855,17,7,1,0,11,1,53,82,0.7804878048780488,64,0.2857142857142857,20.2,61,0.6065573770491803,37,0.16517857142857142,140,72,19,49,13.48,92,0.358695652173913,33,0,4.6,302,0.7417218543046358,224,48,0.6041666666666666,29,0.12946428571428573,0,0,17,4,,25,4,0.16,50.57,68,0.6911764705882353,47,0.20982142857142858,93,12,36,45,0,6,8,1,0.125,3,0,0.0,0.0,1,0.16666666666666666,0.8,5,4,1,0.0,0,0.0,0.8620689655172413,29,25,12,1,1.07
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,103,Cal Poly Mustangs,4-4-2 (100.0%),1,71,0.5211267605633803,37,22.74,2.14,16.15,38,0.8947368421052632,34,0.19428571428571428,18,1,10,5,0.5,0,0,,15,2,0.13333333333333333,2,8,92,0.6413043478260869,59,0.08999999999999997,268,0.458955223880597,123,124,0.5161290322580645,64,0.3657142857142857,21,3,0,0,5,1,16,76,0.7894736842105263,60,0.34285714285714286,17.91,48,0.3958333333333333,19,0.10857142857142857,130,60,18,52,12.24,74,0.21621621621621623,16,2,7.26,268,0.6529850746268657,175,49,0.3877551020408163,19,0.10857142857142857,0,0,16,0,,30,3,0.1,49.43,62,0.532258064516129,33,0.18857142857142858,93,8,45,40,0,8,6,1,0.16666666666666666,2,0,0.0,0.0,1,0.125,0.75,4,3,1,0.0,0,0.0,0.6571428571428571,35,23,14,4,0.91
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,101,Cal State Fullerton Titans,4-2-3-1 (100.0%),3,46,0.4782608695652174,22,20.39,2.56,18.52,47,0.8297872340425532,39,0.16810344827586207,18,0,2,0,0.0,0,0,,4,1,0.25,1,9,101,0.5643564356435643,57,0.3400000000000001,282,0.450354609929078,127,149,0.5704697986577181,85,0.36637931034482757,14,2,0,2,4,2,52,94,0.8297872340425532,78,0.33620689655172414,14.85,49,0.40816326530612246,20,0.08620689655172414,132,60,32,40,14.45,94,0.2872340425531915,27,3,8.45,330,0.703030303030303,232,48,0.4791666666666667,23,0.09913793103448276,1,1,17,4,1.0,32,7,0.21875,45.42,81,0.6296296296296297,51,0.21982758620689655,95,7,52,36,0,8,8,4,0.5,2,1,0.5,0.16666666666666666,6,0.75,0.4,10,4,1,1.0,1,0.004310344827586207,0.7878787878787878,33,26,12,1,1.66
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,101,UC Santa Barbara Gauchos,4-1-4-1 (89.92%),0,46,0.391304347826087,18,21.62,3.53,24.39,58,0.8793103448275862,51,0.13709677419354838,17,2,7,0,0.0,0,0,,28,10,0.35714285714285715,11,5,94,0.7127659574468085,67,-0.64,282,0.5070921985815603,143,172,0.6976744186046512,120,0.3225806451612903,11,3,1,-2,6,0,41,193,0.8497409326424871,164,0.44086021505376344,12.98,61,0.6229508196721312,38,0.10215053763440861,129,70,14,45,17.13,101,0.43564356435643564,44,2,7.41,470,0.7914893617021277,372,76,0.6973684210526315,53,0.1424731182795699,0,0,33,2,,42,7,0.16666666666666666,54.58,91,0.7362637362637363,67,0.18010752688172044,99,20,39,40,0,8,8,6,0.75,5,1,0.2,0.5,2,0.25,0.4,5,2,3,0.0,0,0.0,1.0,25,25,16,1,0.64
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,94,Sacramento State Hornets,4-3-1-2 (100.0%),3,65,0.4307692307692308,28,20.16,2.44,21.54,49,0.7551020408163265,37,0.16517857142857142,22,0,6,1,0.16666666666666666,2,1,0.5,17,6,0.35294117647058826,7,10,87,0.632183908045977,55,-0.6399999999999999,281,0.45907473309608543,129,132,0.6439393939393939,85,0.3794642857142857,16,3,0,1,2,1,59,92,0.8043478260869565,74,0.33035714285714285,18.13,58,0.41379310344827586,24,0.10714285714285714,128,57,25,46,14.76,86,0.37209302325581395,32,4,6.63,320,0.7,224,45,0.6,27,0.12053571428571429,0,0,35,4,,38,12,0.3157894736842105,45.72,77,0.6103896103896104,47,0.20982142857142858,108,19,42,47,0,15,13,8,0.6153846153846154,8,2,0.25,0.4,5,0.3333333333333333,0.6666666666666666,3,2,8,0.25,2,0.008928571428571428,0.782608695652174,23,18,17,4,1.64
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,94,UC Davis Aggies,4-4-2 (44.5%),0,65,0.5076923076923077,33,21.91,2.65,17.56,58,0.8448275862068966,49,0.18490566037735848,13,1,10,4,0.4,0,0,,23,9,0.391304347826087,9,10,86,0.627906976744186,54,-1.33,281,0.49110320284697506,138,155,0.6774193548387096,105,0.39622641509433965,12,1,0,-1,12,0,51,108,0.7777777777777778,84,0.3169811320754717,18.16,65,0.47692307692307695,31,0.1169811320754717,148,64,23,61,13.91,87,0.367816091954023,32,7,7.7,358,0.7402234636871509,265,60,0.65,39,0.1471698113207547,0,0,30,7,,36,8,0.2222222222222222,54.28,85,0.6705882352941176,57,0.21509433962264152,96,19,40,37,0,13,15,7,0.4666666666666667,3,2,0.6666666666666666,0.2857142857142857,7,0.5384615384615384,0.5,2,1,0,,0,0.0,0.7916666666666666,24,19,28,2,1.33
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,101,UC Irvine Anteaters,4-2-3-1 (86.02%),3,24,0.375,9,19.68,3.83,18.87,64,0.875,56,0.14659685863874344,33,1,9,3,0.3333333333333333,2,2,1.0,11,3,0.2727272727272727,3,12,77,0.5064935064935064,39,2.18,215,0.4418604651162791,95,170,0.6882352941176471,117,0.306282722513089,12,2,0,2,10,3,48,187,0.8342245989304813,156,0.4083769633507853,9.64,48,0.5208333333333334,25,0.06544502617801047,141,58,23,60,17.59,69,0.463768115942029,32,0,9.26,498,0.7670682730923695,382,55,0.6909090909090909,38,0.09947643979057591,0,0,22,5,,27,5,0.18518518518518517,54.18,94,0.6808510638297872,64,0.16753926701570682,102,20,37,45,0,12,15,6,0.4,7,3,0.42857142857142855,0.5,6,0.5,0.3333333333333333,3,1,0,,0,0.0,0.8,20,16,15,4,0.82
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,101,UC San Diego Tritons,4-4-2 (100.0%),0,24,0.5,12,19.8,3.24,21.86,64,0.859375,55,0.1858108108108108,14,3,4,3,0.75,2,2,1.0,20,6,0.3,5,5,69,0.5362318840579711,37,0.06999999999999995,215,0.5162790697674419,111,177,0.5875706214689266,104,0.35135135135135137,15,2,1,-2,6,1,53,109,0.7798165137614679,85,0.28716216216216217,15.33,63,0.42857142857142855,27,0.09121621621621621,159,65,26,68,17.16,77,0.4935064935064935,38,2,9.15,411,0.7201946472019465,296,61,0.4098360655737705,25,0.08445945945945946,0,0,28,1,,30,9,0.3,45.82,73,0.5342465753424658,39,0.13175675675675674,118,16,47,55,0,15,12,6,0.5,10,4,0.4,0.6666666666666666,6,0.4,0.3333333333333333,6,2,0,,0,0.0,0.9117647058823529,34,31,13,0,0.93
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,105,CSUN Matadors,4-2-3-1 (100.0%),1,54,0.5185185185185185,28,23.18,2.2,18.62,18,0.8888888888888888,16,0.08040201005025126,24,0,7,4,0.5714285714285714,0,0,,17,7,0.4117647058823529,6,4,97,0.6597938144329897,64,-1.02,288,0.5,144,117,0.6666666666666666,78,0.39195979899497485,19,4,0,0,10,0,22,104,0.8942307692307693,93,0.46733668341708545,16.34,42,0.6428571428571429,27,0.135678391959799,123,59,18,46,12.15,117,0.37606837606837606,44,0,9.61,257,0.77431906614786,199,47,0.7021276595744681,33,0.1658291457286432,0,0,24,2,,27,6,0.2222222222222222,42.77,73,0.7534246575342466,55,0.27638190954773867,81,12,34,35,0,12,10,1,0.1,6,1,0.16666666666666666,0.5,2,0.16666666666666666,0.3333333333333333,3,1,1,0.0,0,0.0,0.8095238095238095,21,17,15,6,1.02
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,105,UC Riverside Highlanders,3-4-1-2 (100.0%),1,54,0.35185185185185186,19,21.53,3.07,18.94,49,0.9183673469387755,45,0.1541095890410959,22,0,3,1,0.3333333333333333,0,0,,9,2,0.2222222222222222,2,5,117,0.6239316239316239,73,-1.1,288,0.4652777777777778,134,149,0.6778523489932886,101,0.3458904109589041,15,5,2,0,10,0,54,141,0.8652482269503546,122,0.4178082191780822,11.14,41,0.43902439024390244,18,0.06164383561643835,124,56,20,48,13.0,97,0.3402061855670103,33,1,4.43,368,0.7934782608695652,292,54,0.5555555555555556,30,0.10273972602739725,0,0,22,2,,29,6,0.20689655172413793,57.23,69,0.6956521739130435,48,0.1643835616438356,92,13,44,35,0,10,12,2,0.16666666666666666,6,1,0.16666666666666666,1.0,1,0.1,0.0,4,0,1,1.0,1,0.003424657534246575,0.8,15,12,10,4,1.1
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,96,Cal Poly Mustangs,4-4-2 (88.82%),0,75,0.36,27,22.45,2.3,17.03,50,0.92,46,0.22549019607843138,27,1,10,3,0.3,4,3,0.75,19,6,0.3157894736842105,7,9,107,0.5794392523364486,62,-0.97,302,0.45364238410596025,137,134,0.5895522388059702,79,0.3872549019607843,7,1,0,-1,12,0,32,75,0.7733333333333333,58,0.28431372549019607,19.18,56,0.44642857142857145,25,0.12254901960784313,129,67,21,41,14.82,75,0.41333333333333333,31,1,7.26,292,0.6986301369863014,204,61,0.4918032786885246,30,0.14705882352941177,0,0,32,5,,41,4,0.0975609756097561,43.53,70,0.7571428571428571,53,0.25980392156862747,93,17,42,34,0,10,11,6,0.5454545454545454,4,1,0.25,1.0,1,0.1,0.3333333333333333,3,1,6,0.16666666666666666,1,0.004901960784313725,0.9166666666666666,36,33,18,1,0.97
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,96,UC Davis Aggies,4-2-3-1 (63.24%),3,75,0.5466666666666666,41,23.26,2.35,19.27,52,0.8846153846153846,46,0.20353982300884957,34,0,5,1,0.2,1,0,0.0,18,4,0.2222222222222222,5,6,75,0.5866666666666667,44,-0.41999999999999993,302,0.4867549668874172,147,132,0.6893939393939394,91,0.4026548672566372,9,0,1,1,12,1,44,87,0.735632183908046,64,0.2831858407079646,25.65,79,0.5443037974683544,43,0.1902654867256637,123,59,26,38,12.05,107,0.4205607476635514,45,0,7.52,308,0.7337662337662337,226,61,0.5901639344262295,36,0.1592920353982301,0,0,22,8,,31,6,0.1935483870967742,56.47,83,0.6987951807228916,58,0.25663716814159293,95,15,48,32,0,11,10,1,0.1,7,3,0.42857142857142855,0.5,6,0.5454545454545454,0.5,6,3,0,,0,0.0,0.9722222222222222,36,35,18,0,1.42
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,114,UC Riverside Highlanders,5-3-2 (93.95%),0,43,0.4418604651162791,19,21.71,2.39,22.66,39,0.8717948717948718,34,0.16346153846153846,15,3,1,0,0.0,0,0,,6,0,0.0,1,2,96,0.7291666666666666,70,0.8500000000000001,250,0.504,126,114,0.6754385964912281,77,0.3701923076923077,11,6,2,-1,12,2,45,88,0.8295454545454546,73,0.35096153846153844,16.73,46,0.6956521739130435,32,0.15384615384615385,114,42,18,54,13.52,98,0.3673469387755102,36,0,14.07,275,0.7563636363636363,208,35,0.6571428571428571,23,0.11057692307692307,0,0,9,4,,25,7,0.28,36.02,75,0.7066666666666667,53,0.2548076923076923,92,11,43,38,1,13,18,7,0.3888888888888889,10,2,0.2,0.5,4,0.3076923076923077,0.25,4,1,0,,0,0.0,0.9130434782608695,23,21,8,5,1.15
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,114,UC Santa Barbara Gauchos,4-2-3-1 (93.98%),3,43,0.5116279069767442,22,19.88,4.48,18.76,82,0.9390243902439024,77,0.16348195329087048,9,2,7,2,0.2857142857142857,1,1,1.0,14,5,0.35714285714285715,4,5,98,0.6326530612244898,62,0.18000000000000016,250,0.48,120,182,0.7252747252747253,132,0.2802547770700637,14,3,0,1,13,3,37,241,0.8921161825726142,215,0.4564755838641189,7.45,42,0.5714285714285714,24,0.050955414012738856,137,68,18,51,15.61,96,0.2708333333333333,26,1,4.84,564,0.8351063829787234,471,69,0.6666666666666666,46,0.09766454352441614,1,1,25,8,1.0,36,9,0.25,63.98,97,0.7216494845360825,70,0.14861995753715498,92,10,31,51,0,18,13,4,0.3076923076923077,9,2,0.2222222222222222,0.2857142857142857,7,0.3888888888888889,0.4,10,4,3,0.6666666666666666,2,0.004246284501061571,0.9629629629629629,27,26,16,3,2.82
