game,x1,y1,won,player,Side
Irvine,93.60000000000001,76.0,False,15,Right
Irvine,91.2,73.60000000000001,False,15,Right
Irvine,92.4,76.8,True,15,Right
Irvine,88.8,73.60000000000001,False,15,Right
Irvine,79.2,75.19999999999999,False,10,Right
Irvine,85.19999999999999,26.400000000000002,True,17,Left
Irvine,58.8,56.0,False,10,Right
Irvine,58.8,62.400000000000006,False,10,Right
Irvine,37.2,73.60000000000001,False,14,Right
Irvine,109.2,68.8,True,15,Right
Irvine,114.0,12.8,True,21,Left
Irvine,93.60000000000001,76.0,False,15,Right
Pacific,64.80000000000001,34.4,False,23,Left
Pacific,84.0,29.6,False,10,Left
Pacific,79.2,12.8,False,3,Left
Pacific,76.8,56.8,False,23,Right
Pacific,69.6,9.6,False,21,Left
Pacific,34.8,9.6,False,3,Left
Pacific,50.4,16.8,False,23,Left
Pacific,48.0,58.4,False,8,Right
Pacific,38.4,36.800000000000004,False,4,Left
Pacific,46.800000000000004,63.2,True,10,Right
Pacific,67.2,52.0,True,8,Right
Pacific,91.2,9.6,True,21,Left
Pacific,99.6,41.6,False,7,Right
Pacific,114.0,59.2,False,23,Right
Pacific,87.6,36.800000000000004,False,8,Left
Pacific,116.39999999999999,8.0,False,3,Left
