Game,numOpportunity,Event,Result,Start Pos,End Pos,Team
UC Santa Barabara,63,Pass,Successful,"[48.47619047619046, 73.14285714285714]","[58.19047619047618, 61.904761904761905]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[55.14285714285713, 57.714285714285715]","[48.47619047619046, 40.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[48.28571428571427, 39.61904761904762]","[75.9047619047619, 40.0]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[74.76190476190476, 41.142857142857146]","[57.6190476190476, 10.666666666666671]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[54.38095238095237, 12.0]","[71.52380952380952, 25.904761904761912]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[74.57142857142856, 37.904761904761905]","[70.38095238095238, 60.0]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[70.95238095238093, 55.42857142857143]","[40.85714285714284, 77.33333333333333]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[35.7142857142857, 70.85714285714286]","[60.47619047619046, 63.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[59.90476190476189, 59.80952380952381]","[69.99999999999997, 19.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[59.52380952380951, 11.61904761904762]","[48.28571428571427, 4.761904761904759]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[47.7142857142857, 6.857142857142861]","[58.76190476190475, 12.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[56.28571428571427, 8.76190476190476]","[69.99999999999997, 19.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[69.04761904761904, 30.85714285714286]","[63.52380952380951, 11.047619047619051]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[51.14285714285713, 8.0]","[45.42857142857141, 26.47619047619048]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[47.33333333333332, 21.33333333333333]","[55.52380952380951, 7.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[70.38095238095238, 25.523809523809533]","[65.8095238095238, 54.476190476190474]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[71.9047619047619, 64.95238095238095]","[48.28571428571427, 75.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[45.04761904761903, 72.76190476190476]","[46.38095238095237, 56.57142857142857]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[48.85714285714284, 60.19047619047619]","[12.09523809523808, 47.42857142857143]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[10.571428571428562, 46.85714285714286]","[19.52380952380951, 42.285714285714285]",Opponent
,,,,,,
UC Santa Barabara,63,Tackle,Successful,"[16.09523809523808, 43.80952380952381]","[-1, -1]",UCSD
,,,,,,
UC Santa Barabara,64,Pass,Unsuccessful,"[7.142857142857132, 32.57142857142857]","[45.8095238095238, 10.857142857142861]",UCSD
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[50.38095238095237, 8.952380952380949]","[35.14285714285713, 8.76190476190476]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[36.09523809523808, 10.666666666666671]","[52.47619047619046, 16.76190476190476]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[52.28571428571427, 23.04761904761905]","[53.04761904761903, 35.42857142857143]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[53.04761904761903, 40.19047619047619]","[54.57142857142856, 15.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[57.23809523809522, 17.33333333333333]","[16.285714285714278, 46.285714285714285]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[14.571428571428562, 45.523809523809526]","[18.380952380952372, 33.523809523809526]",Opponent
,,,,,,
UC Santa Barabara,64,Pass,Successful,"[18.571428571428562, 29.714285714285722]","[25.619047619047606, 37.333333333333336]",Opponent
,,,,,,
UC Santa Barabara,64,Shot(foot),Unsuccessful,"[24.476190476190467, 35.23809523809524]","[1.0476190476190368, 40.0]",Opponent
,,,,,,
UC Santa Barabara,65,Set Piece,Successful,"[0.4761904761904674, 0.1904761904761898]","[5.428571428571416, 3.238095238095241]",Opponent
,,,,,,
UC Santa Barabara,65,Pass,Unsuccessful,"[4.666666666666657, 3.6190476190476204]","[3.3333333333333215, 40.0]",Opponent
,,,,,,
UC Santa Barabara,65,Tackle,Successful,"[2.952380952380942, 39.80952380952381]","[14.761904761904752, 43.04761904761905]",UCSD
,,,,,,
UC Santa Barabara,65,Shot(foot),Unsuccessful,"[19.7142857142857, 42.666666666666664]","[7.904761904761891, 38.66666666666667]",Opponent
,,,,,,
UC Santa Barabara,65,Tackle,Successful,"[8.09523809523808, 37.714285714285715]","[-1, -1]",UCSD
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[76.47619047619045, 37.333333333333336]","[84.47619047619045, 12.952380952380949]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[74.76190476190476, 11.42857142857143]","[90.38095238095238, 22.285714285714292]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[86.38095238095238, 24.76190476190476]","[88.66666666666666, 47.80952380952381]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[86.57142857142856, 49.333333333333336]","[57.04761904761903, 74.85714285714286]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[55.14285714285713, 74.85714285714286]","[78.19047619047618, 63.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[77.8095238095238, 63.23809523809524]","[55.7142857142857, 73.9047619047619]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[66.38095238095238, 59.61904761904762]","[88.28571428571428, 51.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[79.14285714285714, 51.04761904761905]","[36.85714285714284, 37.333333333333336]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[40.85714285714284, 30.095238095238102]","[42.57142857142856, 12.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[42.95238095238094, 4.19047619047619]","[50.19047619047618, 17.523809523809533]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[50.76190476190475, 26.285714285714292]","[38.95238095238094, 66.47619047619048]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[46.76190476190475, 71.42857142857143]","[58.57142857142856, 62.666666666666664]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[60.66666666666665, 62.476190476190474]","[39.90476190476189, 73.52380952380952]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Successful,"[39.33333333333332, 74.28571428571428]","[9.619047619047606, 46.666666666666664]",Opponent
,,,,,,
UC Santa Barabara,66,Pass,Unsuccessful,"[7.904761904761891, 48.57142857142857]","[5.428571428571416, 41.142857142857146]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Unsuccessful,"[6.571428571428562, 39.61904761904762]","[63.52380952380951, 19.04761904761905]",UCSD
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[63.7142857142857, 15.61904761904762]","[85.23809523809521, 22.47619047619048]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[80.85714285714283, 17.904761904761912]","[81.42857142857142, 41.714285714285715]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[60.09523809523808, 55.23809523809524]","[37.8095238095238, 74.0952380952381]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[41.04761904761903, 72.76190476190476]","[59.52380952380951, 67.80952380952381]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[75.33333333333331, 29.523809523809533]","[59.33333333333332, 11.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[54.38095238095237, 13.333333333333343]","[46.95238095238094, 7.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[44.09523809523808, 4.38095238095238]","[29.04761904761903, 4.0]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[30.952380952380942, 5.142857142857153]","[53.6190476190476, 7.047619047619051]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[50.76190476190475, 7.61904761904762]","[50.95238095238094, 13.142857142857139]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[46.76190476190475, 22.85714285714286]","[50.95238095238094, 48.76190476190476]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[47.33333333333332, 51.42857142857143]","[24.28571428571427, 72.95238095238095]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[6.571428571428562, 69.9047619047619]","[8.09523809523808, 26.85714285714286]",Opponent
,,,,,,
UC Santa Barabara,67,Shot(head),Unsuccessful,"[7.142857142857132, 27.80952380952381]","[4.285714285714278, 32.952380952380956]",Opponent
,,,,,,
UC Santa Barabara,67,Pass,Successful,"[5.999999999999986, 28.57142857142857]","[17.047619047619037, 36.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,67,Shot(foot),Unsuccessful,"[18.380952380952372, 36.38095238095238]","[1.0476190476190368, 47.61904761904762]",Opponent
UC Santa Barabara,68,Pass,Unsuccessful,"[26.190476190476176, 62.285714285714285]","[89.23809523809521, 42.476190476190474]",UCSD
,,,,,,
UC Santa Barabara,68,Pass,Successful,"[85.8095238095238, 42.666666666666664]","[72.28571428571428, 33.142857142857146]",Opponent
,,,,,,
UC Santa Barabara,68,Pass,Successful,"[64.28571428571428, 31.04761904761905]","[14.571428571428562, 67.42857142857143]",Opponent
,,,,,,
UC Santa Barabara,68,Pass,Successful,"[10.380952380952372, 72.0]","[24.857142857142847, 70.66666666666666]",Opponent
,,,,,,
UC Santa Barabara,68,Pass,Successful,"[26.952380952380942, 70.28571428571428]","[12.285714285714278, 40.952380952380956]",Opponent
,,,,,,
UC Santa Barabara,68,Shot(foot),Unsuccessful,"[12.666666666666657, 40.952380952380956]","[0.2857142857142776, 46.285714285714285]",Opponent
,,,,,,
UC Santa Barabara,69,Throw-in,Successful,"[87.14285714285714, 0.5714285714285694]","[71.7142857142857, 7.80952380952381]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[78.38095238095238, 11.80952380952381]","[79.14285714285714, 25.904761904761912]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[78.57142857142856, 37.904761904761905]","[66.95238095238093, 40.761904761904766]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[71.7142857142857, 43.61904761904762]","[97.42857142857142, 68.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[94.19047619047618, 70.66666666666666]","[111.52380952380952, 62.476190476190474]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[116.66666666666666, 66.47619047619048]","[114.57142857142856, 28.57142857142857]",Opponent
,,,,,,
UC Santa Barabara,69,Shot(head),Unsuccessful,"[115.14285714285714, 30.095238095238102]","[117.04761904761904, 33.333333333333336]",Opponent
,,,,,,
UC Santa Barabara,69,Throw-in,Successful,"[85.42857142857142, 0.0]","[72.09523809523807, 4.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,69,Pass,Successful,"[73.23809523809521, 9.333333333333343]","[107.14285714285714, 32.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,69,Shot(head),Unsuccessful,"[107.52380952380952, 33.333333333333336]","[119.52380952380952, 30.66666666666667]",Opponent
,,,,,,
UC Santa Barabara,70,Throw-in,Successful,"[53.6190476190476, 80.0]","[47.90476190476189, 68.57142857142857]",Opponent
,,,,,,
UC Santa Barabara,70,Pass,Successful,"[48.28571428571427, 69.52380952380952]","[53.04761904761903, 74.85714285714286]",Opponent
,,,,,,
UC Santa Barabara,70,Pass,Successful,"[50.95238095238094, 73.14285714285714]","[19.7142857142857, 47.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,70,Pass,Successful,"[18.380952380952372, 43.80952380952381]","[30.761904761904752, 19.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,70,Pass,Successful,"[30.190476190476183, 23.42857142857143]","[85.61904761904759, 25.523809523809533]",Opponent
,,,,,,
UC Santa Barabara,70,Pass,Successful,"[85.04761904761904, 28.0]","[98.95238095238093, 39.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,70,Shot(foot),Unsuccessful,"[99.7142857142857, 40.38095238095238]","[119.7142857142857, 43.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,71,Pass,Unsuccessful,"[70.95238095238093, 57.714285714285715]","[55.14285714285713, 68.0]",UCSD
,,,,,,
UC Santa Barabara,71,Pass,Successful,"[37.61904761904761, 68.38095238095238]","[35.90476190476189, 39.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,71,Pass,Successful,"[45.42857142857141, 24.76190476190476]","[62.19047619047618, 6.666666666666671]",Opponent
,,,,,,
UC Santa Barabara,71,Pass,Successful,"[90.57142857142856, 4.761904761904759]","[107.33333333333331, 4.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,71,Pass,Successful,"[112.47619047619045, 7.238095238095241]","[114.0, 49.142857142857146]",Opponent
,,,,,,
UC Santa Barabara,71,Shot(head),Unsuccessful,"[112.66666666666666, 48.952380952380956]","[119.7142857142857, 40.19047619047619]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Unsuccessful,"[3.904761904761891, 76.0]","[7.714285714285701, 68.0]",UCSD
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[7.523809523809511, 70.85714285714286]","[22.380952380952372, 52.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[27.90476190476189, 54.095238095238095]","[35.52380952380951, 71.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[50.95238095238094, 52.57142857142857]","[42.95238095238094, 39.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Unsuccessful,"[48.85714285714284, 46.095238095238095]","[104.85714285714286, 33.714285714285715]",Opponent
,,,,,,
UC Santa Barabara,72,Tackle,Successful,"[105.42857142857142, 33.714285714285715]","[113.42857142857142, 21.14285714285714]",UCSD
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[94.38095238095238, 1.7142857142857224]","[78.38095238095238, 2.6666666666666714]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[74.76190476190476, 4.0]","[69.23809523809521, 24.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[73.42857142857142, 24.95238095238095]","[83.9047619047619, 35.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[83.14285714285714, 37.904761904761905]","[97.42857142857142, 36.0]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Successful,"[98.57142857142856, 37.142857142857146]","[94.57142857142856, 59.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,72,Pass,Unsuccessful,"[94.19047619047618, 57.523809523809526]","[108.47619047619045, 29.904761904761912]",Opponent
,,,,,,
UC Santa Barabara,72,Tackle,Successful,"[107.14285714285714, 28.76190476190476]","[100.66666666666666, 27.61904761904762]",UCSD
,,,,,,
UC Santa Barabara,72,Shot(foot),Unsuccessful,"[101.04761904761904, 30.47619047619048]","[119.7142857142857, 32.19047619047619]",Opponent
USD,73,Pass,Unsuccessful,"[31.52380952380951, 58.476190476190474]","[44.85714285714284, 72.38095238095238]",UCSD
,,,,,,
USD,73,Pass,Successful,"[49.6190476190476, 63.42857142857143]","[70.76190476190476, 48.76190476190476]",Opponent
,,,,,,
USD,73,Pass,Successful,"[71.14285714285714, 34.66666666666667]","[65.23809523809521, 8.76190476190476]",Opponent
,,,,,,
USD,73,Pass,Successful,"[64.66666666666666, 4.761904761904759]","[47.52380952380951, 1.5238095238095326]",Opponent
,,,,,,
USD,73,Pass,Successful,"[45.23809523809522, 9.142857142857139]","[70.38095238095238, 31.23809523809524]",Opponent
,,,,,,
USD,73,Pass,Successful,"[74.95238095238093, 32.19047619047619]","[66.76190476190476, 66.66666666666667]",Opponent
,,,,,,
USD,73,Pass,Successful,"[54.95238095238094, 73.52380952380952]","[34.57142857142856, 63.80952380952381]",Opponent
,,,,,,
USD,73,Pass,Successful,"[44.28571428571427, 76.57142857142857]","[33.42857142857141, 73.71428571428572]",Opponent
,,,,,,
USD,73,Pass,Successful,"[29.619047619047613, 75.04761904761905]","[15.142857142857132, 47.42857142857143]",Opponent
,,,,,,
USD,73,Pass,Successful,"[15.333333333333321, 45.904761904761905]","[10.380952380952372, 47.04761904761905]",Opponent
,,,,,,
USD,73,Tackle,Unsuccessful,"[12.857142857142847, 46.095238095238095]","[-1, -1]",UCSD
,,,,,,
USD,73,Shot(foot),Successful,"[7.142857142857132, 41.523809523809526]","[1.2380952380952266, 43.23809523809524]",Opponent
,,,,,,
USD,74,Set Piece,Successful,"[49.8095238095238, 73.71428571428572]","[11.333333333333321, 28.19047619047619]",Opponent
,,,,,,
USD,74,Shot(head),Unsuccessful,"[10.380952380952372, 27.04761904761905]","[0.0952380952380878, 39.42857142857143]",Opponent
,,,,,,
USD,75,Set Piece,Successful,"[0.2857142857142776, 79.42857142857143]","[9.999999999999986, 37.142857142857146]",Opponent
,,,,,,
USD,75,Shot(head),Unsuccessful,"[11.333333333333321, 40.0]","[4.285714285714278, 34.476190476190474]",Opponent
,,,,,,
USD,75,Pass,Unsuccessful,"[4.857142857142847, 36.38095238095238]","[25.809523809523796, 40.57142857142857]",UCSD
,,,,,,
USD,75,Shot(foot),Unsuccessful,"[28.66666666666665, 35.80952380952381]","[8.857142857142847, 38.66666666666667]",Opponent
,,,,,,
USD,76,Throw-in,Successful,"[106.38095238095238, 80.0]","[104.85714285714286, 61.904761904761905]",Opponent
,,,,,,
USD,76,Pass,Successful,"[103.7142857142857, 62.666666666666664]","[108.85714285714286, 77.52380952380952]",Opponent
,,,,,,
USD,76,Pass,Successful,"[106.76190476190476, 77.52380952380952]","[106.0, 28.38095238095238]",Opponent
,,,,,,
USD,76,Shot(foot),Unsuccessful,"[105.42857142857142, 28.76190476190476]","[119.9047619047619, 37.904761904761905]",Opponent
USD,77,Pass,Unsuccessful,"[49.8095238095238, 10.666666666666671]","[64.09523809523807, 14.095238095238102]",UCSD
,,,,,,
USD,77,Shot(foot),Unsuccessful,"[69.61904761904759, 10.857142857142861]","[116.09523809523807, 41.142857142857146]",Opponent
,,,,,,
USD,78,Throw-in,Successful,"[104.85714285714286, 80.0]","[104.85714285714286, 69.71428571428572]",Opponent
,,,,,,
USD,78,Pass,Successful,"[110.0, 66.85714285714286]","[105.42857142857142, 74.47619047619048]",Opponent
,,,,,,
USD,78,Pass,Unsuccessful,"[105.61904761904762, 75.61904761904762]","[113.8095238095238, 46.85714285714286]",Opponent
,,,,,,
USD,78,Tackle,Successful,"[113.8095238095238, 48.19047619047619]","[106.38095238095238, 29.14285714285714]",UCSD
,,,,,,
USD,78,Shot(foot),Unsuccessful,"[106.95238095238093, 26.285714285714292]","[119.9047619047619, 47.04761904761905]",Opponent
USD,79,Pass,Unsuccessful,"[48.09523809523808, 57.142857142857146]","[38.57142857142856, 57.333333333333336]",UCSD
,,,,,,
USD,79,Pass,Successful,"[47.7142857142857, 57.523809523809526]","[26.761904761904752, 55.23809523809524]",Opponent
,,,,,,
USD,79,Pass,Successful,"[27.52380952380951, 51.61904761904762]","[9.047619047619037, 41.523809523809526]",Opponent
,,,,,,
USD,79,Pass,Successful,"[7.714285714285701, 41.523809523809526]","[19.14285714285713, 65.14285714285714]",Opponent
,,,,,,
USD,79,Pass,Successful,"[23.33333333333332, 58.476190476190474]","[35.52380952380951, 20.95238095238095]",Opponent
,,,,,,
USD,79,Pass,Successful,"[37.23809523809522, 16.0]","[48.28571428571427, 6.857142857142861]",Opponent
,,,,,,
USD,79,Pass,Successful,"[52.47619047619046, 4.0]","[38.95238095238094, 9.714285714285722]",Opponent
,,,,,,
USD,79,Pass,Successful,"[39.7142857142857, 12.57142857142857]","[52.66666666666665, 28.19047619047619]",Opponent
,,,,,,
USD,79,Pass,Successful,"[52.66666666666665, 43.23809523809524]","[74.95238095238093, 76.0]",Opponent
,,,,,,
USD,79,Pass,Successful,"[87.7142857142857, 75.42857142857143]","[81.99999999999997, 56.0]",Opponent
,,,,,,
USD,79,Pass,Successful,"[85.42857142857142, 59.04761904761905]","[99.14285714285714, 58.095238095238095]",Opponent
,,,,,,
USD,79,Pass,Successful,"[118.57142857142856, 57.523809523809526]","[107.9047619047619, 52.76190476190476]",Opponent
,,,,,,
USD,79,Shot(foot),Successful,"[108.09523809523807, 52.76190476190476]","[119.7142857142857, 43.04761904761905]",Opponent
,,,,,,
USD,80,Tackle,Successful,"[49.6190476190476, 4.952380952380949]","[-1, -1]",Opponent
,,,,,,
USD,80,Pass,Successful,"[49.99999999999999, 4.761904761904759]","[41.61904761904761, 5.142857142857153]",Opponent
,,,,,,
USD,80,Pass,Successful,"[42.38095238095237, 4.761904761904759]","[58.76190476190475, 4.952380952380949]",Opponent
,,,,,,
USD,80,Pass,Successful,"[48.66666666666665, 5.523809523809533]","[32.66666666666665, 5.523809523809533]",Opponent
,,,,,,
USD,80,Pass,Successful,"[38.76190476190475, 6.285714285714292]","[51.90476190476189, 17.904761904761912]",Opponent
,,,,,,
USD,80,Pass,Successful,"[57.42857142857141, 5.714285714285722]","[54.19047619047618, 11.61904761904762]",Opponent
,,,,,,
USD,80,Pass,Successful,"[55.52380952380951, 9.142857142857139]","[47.90476190476189, 6.095238095238102]",Opponent
,,,,,,
USD,80,Pass,Successful,"[46.57142857142856, 5.714285714285722]","[65.8095238095238, 6.857142857142861]",Opponent
,,,,,,
USD,80,Pass,Successful,"[69.8095238095238, 8.0]","[77.8095238095238, 3.238095238095241]",Opponent
,,,,,,
USD,80,Pass,Successful,"[95.7142857142857, 9.714285714285722]","[90.38095238095238, 4.0]",Opponent
,,,,,,
USD,80,Pass,Successful,"[80.85714285714283, 9.714285714285722]","[101.04761904761904, 51.04761904761905]",Opponent
,,,,,,
USD,80,Pass,Successful,"[98.95238095238093, 51.23809523809524]","[96.09523809523807, 15.42857142857143]",Opponent
,,,,,,
USD,80,Shot(foot),Unsuccessful,"[95.7142857142857, 20.0]","[118.95238095238093, 41.714285714285715]",Opponent
,,,,,,
Santa Clara,81,Tackle,Successful,"[76.47619047619045, 27.04761904761905]","[74.38095238095238, 27.80952380952381]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[78.19047619047618, 30.66666666666667]","[85.42857142857142, 37.142857142857146]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[85.8095238095238, 38.476190476190474]","[91.33333333333331, 32.761904761904766]",Opponent
,,,,,,
Santa Clara,81,Shot(foot),Unsuccessful,"[89.8095238095238, 42.476190476190474]","[99.33333333333331, 45.714285714285715]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[97.61904761904762, 46.476190476190474]","[104.28571428571428, 66.66666666666667]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[114.19047619047618, 69.71428571428572]","[103.33333333333331, 51.61904761904762]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[101.42857142857142, 55.23809523809524]","[84.47619047619045, 62.285714285714285]",Opponent
,,,,,,
Santa Clara,81,Pass,Successful,"[82.57142857142856, 63.61904761904762]","[110.57142857142856, 32.761904761904766]",Opponent
,,,,,,
Santa Clara,81,Shot(head),Unsuccessful,"[110.19047619047618, 32.19047619047619]","[119.9047619047619, 43.80952380952381]",Opponent
Santa Clara,82,Tackle,Successful,"[87.33333333333331, 71.42857142857143]","[-1, -1]",Opponent
,,,,,,
Santa Clara,82,Pass,Successful,"[98.19047619047618, 67.42857142857143]","[112.09523809523807, 37.142857142857146]",Opponent
,,,,,,
Santa Clara,82,Shot(foot),Successful,"[111.33333333333331, 37.523809523809526]","[118.95238095238093, 37.142857142857146]",Opponent
,,,,,,
Santa Clara,83,Set Piece,Successful,"[119.52380952380952, 79.42857142857143]","[115.7142857142857, 77.52380952380952]",Opponent
,,,,,,
Santa Clara,83,Pass,Successful,"[114.57142857142856, 76.0]","[83.52380952380952, 61.142857142857146]",Opponent
,,,,,,
Santa Clara,83,Pass,Successful,"[84.66666666666666, 61.714285714285715]","[109.8095238095238, 34.095238095238095]",Opponent
,,,,,,
Santa Clara,83,Shot(head),Unsuccessful,"[109.42857142857142, 33.714285714285715]","[119.52380952380952, 29.33333333333333]",Opponent
Santa Clara,84,Tackle,Successful,"[71.52380952380952, 39.23809523809524]","[-1, -1]",Opponent
,,,,,,
Santa Clara,84,Pass,Successful,"[63.52380952380951, 40.19047619047619]","[41.99999999999999, 8.57142857142857]",Opponent
,,,,,,
Santa Clara,84,Pass,Successful,"[16.09523809523808, 7.047619047619051]","[7.714285714285701, 46.85714285714286]",Opponent
,,,,,,
Santa Clara,84,Shot(head),Unsuccessful,"[8.285714285714278, 45.714285714285715]","[0.2857142857142776, 42.666666666666664]",Opponent
,,,,,,
Santa Clara,84,Tackle,Successful,"[1.2380952380952266, 42.85714285714286]","[7.523809523809511, 49.333333333333336]",UCSD
,,,,,,
Santa Clara,84,Pass,Successful,"[9.809523809523796, 49.904761904761905]","[6.571428571428562, 43.42857142857143]",Opponent
,,,,,,
Santa Clara,84,Shot(head),Successful,"[6.952380952380942, 43.23809523809524]","[0.4761904761904674, 43.23809523809524]",Opponent
Santa Clara,85,Pass,Unsuccessful,"[37.99999999999999, 8.19047619047619]","[55.90476190476189, 21.904761904761912]",UCSD
,,,,,,
Santa Clara,85,Pass,Successful,"[54.76190476190475, 17.714285714285722]","[19.90476190476189, 3.238095238095241]",Opponent
,,,,,,
Santa Clara,85,Pass,Successful,"[13.619047619047606, 3.6190476190476204]","[11.142857142857132, 21.904761904761912]",Opponent
,,,,,,
Santa Clara,85,Pass,Successful,"[10.761904761904752, 22.85714285714286]","[9.619047619047606, 36.0]",Opponent
,,,,,,
Santa Clara,85,Shot(head),Successful,"[9.428571428571416, 38.095238095238095]","[0.857142857142847, 37.714285714285715]",Opponent
,,,,,,
Santa Clara,86,Tackle,Successful,"[18.952380952380942, 34.095238095238095]","[42.95238095238094, 4.19047619047619]",UCSD
,,,,,,
Santa Clara,86,Pass,Successful,"[46.57142857142856, 4.761904761904759]","[27.33333333333332, 3.238095238095241]",Opponent
,,,,,,
Santa Clara,86,Pass,Successful,"[13.047619047619037, 12.76190476190476]","[21.619047619047606, 21.904761904761912]",Opponent
,,,,,,
Santa Clara,86,Pass,Successful,"[20.857142857142847, 29.904761904761912]","[16.285714285714278, 43.04761904761905]",Opponent
,,,,,,
Santa Clara,86,Shot(foot),Unsuccessful,"[14.952380952380942, 43.80952380952381]","[1.2380952380952266, 40.761904761904766]",Opponent
,,,,,,
Santa Clara,87,Set Piece,Successful,"[93.42857142857142, 24.38095238095238]","[37.23809523809522, 38.85714285714286]",Opponent
,,,,,,
Santa Clara,87,Pass,Successful,"[37.23809523809522, 38.85714285714286]","[18.571428571428562, 48.76190476190476]",Opponent
,,,,,,
Santa Clara,87,Shot(foot),Unsuccessful,"[17.428571428571416, 47.42857142857143]","[0.4761904761904674, 37.523809523809526]",Opponent
,,,,,,
Denver,88,Tackle,Successful,"[83.52380952380952, 17.523809523809533]","[-1, -1]",Opponent
,,,,,,
Denver,88,Pass,Successful,"[52.47619047619046, 27.23809523809524]","[58.57142857142856, 56.19047619047619]",Opponent
,,,,,,
Denver,88,Pass,Successful,"[51.52380952380951, 62.095238095238095]","[33.61904761904761, 70.66666666666666]",Opponent
,,,,,,
